id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
MR131,Ksar,Ksar,ksar-mr131,MR131,1,18.33,-15.931
MR133,Sebkha,Sebkha,sebkha-mr133,MR133,1,18.077,-16.008
MR132,Tevragh Zeina,Tevragh Zeina,tevragh-zeina-mr132,MR132,1,18.3,-16.016
