id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
MR103,Ghabou,Ghabou,ghabou-mr103,MR103,6,15.029,-12.174
MR101,Ould Yengé,Ould Yengé,ould-yeng-mr101,MR101,7,15.624,-11.902
MR102,Sélibaby,Sélibaby,slibaby-mr102,MR102,4,15.483,-12.18
MR104,Wompou,Wompou,wompou-mr104,MR104,5,15.366,-12.476
