id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
MR111,Bir Moughrein,Bir Moughrein,bir-moughrein-mr111,MR111,1,26.163,-7.695
MR112,F'Deirick,F'Deirick,fdeirick-mr112,MR112,1,23.199,-10.605
MR113,Zoueirat,Zoueirat,zoueirat-mr113,MR113,1,22.726,-12.353
