id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
MR041,Kaedi,Kaedi,kaedi-mr041,MR041,5,15.958,-12.9
MR045,Lexeibe 1,Lexeibe 1,lexeibe-1-mr045,MR045,4,16.174,-13.062
MR043,M'Bout,M'Bout,mbout-mr043,MR043,9,16.014,-12.377
MR042,Maghama,Maghama,maghama-mr042,MR042,8,15.534,-12.854
MR044,Mounguel,Mounguel,mounguel-mr044,MR044,5,16.487,-12.967
