id,name.local,name.en,name.slug,code.id,children_count.commune,geo.lat,geo.lon
MR071,Aoujeft,Aoujeft,aoujeft-mr071,MR071,4,19.555,-13.216
MR072,Atar,Atar,atar-mr072,MR072,4,20.625,-13.433
MR073,Chinguitti,Chinguitti,chinguitti-mr073,MR073,2,20.157,-10.245
MR074,Ouadane,Ouadane,ouadane-mr074,MR074,1,22.36,-8.13
